Country Code,Year,Inflation,Population,GDP,Export,Import
SUR,1989,-0.058699713736668685,-0.2662997241675748,-0.21485958131573293,-0.44215645501678563,-0.9055937033844288
SUR,1990,-0.0031156158618400273,-0.26626995486564525,-0.21497943994233698,-0.46808963770111006,-0.8750759223229718
SUR,1991,0.008089889564513232,-0.2662515859526035,-0.21493303553242607,-0.5103354002123102,-0.8361394429622906
SUR,1992,0.05500229751308518,-0.2662328088414942,-0.21496684779090386,-0.4984148268080562,-0.8014123127522879
SUR,1993,0.3196535431096211,-0.2662199578916162,-0.21494806472696518,-0.5226934943474596,-0.8193020465280473
SUR,1994,0.9159522110047508,-0.26619792248521734,-0.2148106953679636,-0.476877756775307,-0.9266404489693506
SUR,1995,0.5636349980992251,-0.2661452139097393,-0.21474377200032516,-0.4175212388637506,-0.7566854438365966
SUR,1996,-0.06260017767377744,-0.2660779778566056,-0.21461180134977423,-0.38893895762538216,-0.8450065868762158
SUR,1997,-0.041800837528734654,-0.2660106470432062,-0.21456123865873078,-0.37601045343558365,-0.6799301649421062
SUR,1998,-0.010443428663075531,-0.2659425727261837,-0.21441788439895115,-0.4802643990878497,-0.7913830357260541
SUR,1999,0.20106927786743448,-0.2658732519472048,-0.21459243283972876,-0.4773767999021486,-0.8607782195582825
SUR,2000,0.09671100582245797,-0.26580234940071396,-0.21454472158834204,-0.4557707412600526,-0.8182497092398445
SUR,2001,0.04153748475449326,-0.2657300618964938,-0.21463286090565226,-0.45255277720333914,-0.8870642739921403
SUR,2002,-0.019582656023598217,-0.2656572349876843,-0.2144313125541339,-0.4211347840514416,-0.8544695664521882
SUR,2003,0.00023021794958181887,-0.26558534110302934,-0.21429092106953662,-0.34068568037386227,-0.6315638246667741
SUR,2004,-0.03426988623254728,-0.2655306061157157,-0.2141277654751933,-0.22834255353399224,-0.5911116901209867
SUR,2005,-0.034503988774953386,-0.26549131705170975,-0.21388733477634958,-0.16979083921222968,-0.2678426381671191
SUR,2006,-0.030837400322941695,-0.265449884947849,-0.21323987274825623,-0.08505746392937269,-0.3066681916733848
SUR,2007,-0.04370618211144035,-0.26540601094483385,-0.21299873181499712,0.0025320927364519507,-0.2737906465483609
SUR,2008,-0.021862860355173173,-0.2653606061990652,-0.21253518750556805,0.18532768888111517,-0.0003494396038688955
